ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
3756,260000.0,1,1,2,36.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,8867,763,0.0,0,0,8867,763,748,0,-0.2888310536864495,273000.0
3757,40000.0,1,1,2,26.0,0,0,0,0,0,0,18338.0,20033,21687,22327,22816,23436,2000.0,2000,1000,1000,1000,1500,0,-1.7300339953654214,42000.0
3760,500000.0,2,1,1,45.0,-1,-1,-1,-1,-1,-1,3852.0,2395,4730,4628,5127,3400,2403.0,4730,4628,5127,3400,1720,0,-0.08377141547360337,525000.0
3761,80000.0,1,4,2,27.0,-2,-2,-2,-2,-2,-2,46089.0,4840,0,0,0,0,4840.0,0,0,0,0,0,0,1.5436815447839602,84000.0
3762,30000.0,1,3,1,57.0,0,0,0,0,0,0,20976.0,22332,23654,24952,26551,29598,2000.0,2000,2000,2000,4500,0,0,1.84397829676397,31500.0
3763,220000.0,2,2,1,37.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,3422,0,1.2076630623261952,231000.0
3764,70000.0,2,2,2,22.0,0,0,0,0,0,-1,68247.0,68263,22551,16008,0,13180,2120.0,1010,328,0,13180,2000,0,-1.297327265872357,73500.0
3765,510000.0,1,1,1,41.0,-1,-1,-1,-1,-1,-1,3196.0,16447,3317,10771,5552,2253,16447.0,3317,10771,5552,2253,96,0,0.6631457920742317,535500.0
3766,200000.0,2,2,2,22.0,0,0,0,0,0,0,18011.0,19389,17628,16694,19040,18631,2000.0,1494,2000,5000,2000,1094,0,0.9061703319640796,210000.0
3768,340000.0,2,2,1,30.0,0,0,0,0,0,0,338272.0,339191,325675,285417,284834,284549,,15000,15000,12000,12500,11000,0,1.1484084998282424,357000.0
3769,180000.0,2,1,2,29.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.45667951869476303,189000.0
3770,290000.0,2,0,2,38.0,1,-1,-1,-1,-1,-1,0.0,1437,3070,1406,2196,1481,1437.0,3078,1406,2196,1481,0,0,-1.2417183284812385,304500.0
3771,80000.0,1,2,2,53.0,0,0,0,0,0,0,80577.0,78781,78363,48902,49996,-1719,3261.0,2342,1630,1759,0,52085,0,0.9474416265189032,84000.0
3772,280000.0,1,1,1,42.0,-2,-1,-1,0,0,-2,1751.0,22046,63729,55664,31014,28903,22909.0,64167,1113,32000,578,1768,0,0.4729698371454989,294000.0
3773,180000.0,2,1,2,40.0,-2,-2,-2,-2,-1,0,0.0,0,0,0,11855,2520,0.0,0,0,11855,0,18066,0,2.148219426885885,189000.0
3774,140000.0,2,1,1,66.0,1,-2,-2,-2,-1,2,0.0,0,0,0,825,675,0.0,0,0,825,0,23715,0,0.2874463175595575,147000.0
3775,500000.0,2,1,2,32.0,-1,-1,-1,-1,-1,-1,103880.0,39356,301441,37945,104491,35234,39560.0,302961,38139,104673,35387,177258,0,2.009051487361705,525000.0
3776,230000.0,1,2,2,34.0,0,0,0,0,0,0,151778.0,152966,157188,158490,161456,164677,,7200,5820,6100,6500,5100,0,-0.10227097353645657,241500.0
3778,10000.0,1,2,2,24.0,0,0,0,2,0,0,5803.0,6849,8371,8090,8261,8773,1300.0,1800,0,450,800,0,0,0.2936509807365893,10500.0
3779,230000.0,1,1,1,39.0,0,0,0,0,0,0,220706.0,227741,183268,186989,159345,162695,11200.0,6200,6237,7000,6000,6100,0,-0.964635332576695,241500.0
3780,70000.0,1,1,2,29.0,0,0,0,0,0,0,63603.0,65513,59389,54064,58891,58347,7666.0,3800,1200,5000,4000,3000,0,-0.9595588875008404,73500.0
3781,140000.0,2,1,1,39.0,-2,-2,-2,-2,-2,-2,4654.0,5525,5088,4480,2338,4250,5525.0,5088,4480,2338,4733,22566,0,2.108398394055133,147000.0
3782,430000.0,2,1,1,48.0,-1,-1,-2,-2,-2,-1,9900.0,0,0,0,0,2299,0.0,0,0,0,2299,37980,0,-0.08574209556922725,451500.0
3784,20000.0,2,2,2,,0,0,0,0,0,0,16654.0,12801,14155,19975,19975,0,2000.0,2000,7000,0,0,0,0,-0.033182683993800616,21000.0
3785,30000.0,1,1,2,32.0,0,0,2,0,0,0,29250.0,30496,29702,28839,29375,32729,3600.0,0,1500,1300,4000,0,0,0.054018438934133724,31500.0
3787,400000.0,2,1,2,39.0,0,0,0,0,0,0,404924.0,359634,360270,325340,328627,329948,13521.0,12374,11643,11868,18000,15000,0,-0.2365274787689268,420000.0
3788,200000.0,2,1,1,37.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,,0,0,0,0,0,0,0.0826789615452297,210000.0
3789,30000.0,1,5,2,,-2,-1,-1,-1,0,0,2700.0,899,-1581,28419,29016,30908,899.0,0,30000,1055,2376,0,0,-1.4495907581682947,31500.0
3790,50000.0,2,2,2,46.0,1,2,0,0,0,0,50471.0,49399,50556,29759,30381,30440,0.0,2247,1054,1090,1261,1143,0,0.7339938708120112,52500.0
3793,80000.0,1,3,1,45.0,1,-1,0,0,-1,-1,-1213.0,35789,36751,390,390,390,38677.0,3000,0,390,390,1170,0,-0.5407513601797663,84000.0
3794,430000.0,2,1,1,33.0,-2,-2,-2,-2,-2,-1,1837.0,373,1198,0,538,77543,373.0,1198,0,538,77543,584,0,0.8587165357406223,451500.0
3795,120000.0,2,1,2,24.0,0,0,0,0,0,0,75796.0,76004,67187,49924,33188,19826,3700.0,2023,2016,2000,1200,1000,0,-1.742468756136824,126000.0
3796,20000.0,2,2,2,22.0,0,0,0,0,0,0,20386.0,20033,28679,14768,18192,20372,1510.0,1300,1086,3677,2500,573,0,0.8982303910679637,21000.0
3797,20000.0,2,2,2,32.0,0,0,0,0,0,0,129106.0,127610,107828,102937,98525,77711,4420.0,3650,3120,3200,2900,2000,0,-0.2921154926586345,21000.0
3798,800000.0,1,1,2,25.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,150,0.0,0,0,30000,150,657,0,-0.357264692541443,840000.0
3799,,2,2,2,44.0,0,0,0,-1,-1,-1,7678.0,10475,-10,190,6160,402,3347.0,0,200,7018,6073,15000,0,-0.6033682395177158,
3800,,2,2,2,27.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.9882101011738963,
3801,10000.0,2,2,2,22.0,0,-1,0,0,0,0,14896.0,12011,7929,7693,6838,3486,7000.0,4000,207,229,70,0,0,0.2702871710648843,10500.0
3802,220000.0,2,3,2,34.0,-2,-2,-2,-2,-1,0,99518.0,-482,-482,-482,18,4834,937.0,0,0,500,4816,3000,0,-1.0223556084119465,231000.0
3803,60000.0,1,1,1,48.0,-1,-1,2,0,0,-1,282.0,61573,32122,31423,2914,1470,,0,0,0,1470,58587,0,-1.9323936262408294,63000.0
3804,80000.0,1,3,1,,1,2,0,0,-1,-1,21723.0,21097,22140,18349,3540,0,0.0,2000,0,3540,0,0,0,1.384018472360468,84000.0
3806,140000.0,2,2,1,27.0,1,2,2,0,0,0,139058.0,140243,132693,135638,132105,134851,4900.0,0,5200,5000,5100,4800,0,-1.703900738099652,147000.0
3807,20000.0,1,2,2,26.0,0,0,0,0,0,0,4491.0,5906,7298,8515,9869,11196,1500.0,1500,1500,1500,1500,1500,0,0.0544314809531709,21000.0
3808,100000.0,2,3,2,46.0,0,0,0,0,0,0,94657.0,81175,63464,45910,46996,42935,3000.0,2009,3000,2000,2000,1701,0,-1.015131995406398,105000.0
3809,220000.0,1,1,2,35.0,0,0,0,0,0,0,158882.0,164258,161778,165741,175823,29765,8000.0,5669,7599,14800,2303,2000,0,0.7134407476343891,231000.0
3810,80000.0,2,1,2,40.0,0,0,0,0,0,0,27432.0,27902,28447,23537,7613,3356,1833.0,1378,1328,195,269,56,0,-0.630202572831353,84000.0
3811,80000.0,2,3,2,46.0,0,0,0,0,0,0,76184.0,78306,79835,40499,41346,42348,3345.0,3344,1447,1497,1686,1509,0,2.5774137624342406,84000.0
3813,300000.0,2,1,1,33.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.2890666937840047,315000.0
3814,,2,2,1,42.0,0,0,0,0,0,0,58264.0,57923,58987,17350,17937,17298,3200.0,3000,800,1000,1000,1000,0,-1.0311731338685945,
3815,360000.0,2,1,1,32.0,-1,-1,-2,-1,0,0,249.0,0,0,685,685,1530,0.0,0,685,0,845,53,0,-0.5149421524467304,378000.0
3818,50000.0,1,2,1,48.0,0,0,0,0,0,0,42156.0,40584,33777,18815,17033,17450,4022.0,1347,1013,1000,700,1000,0,0.017804346627790856,52500.0
3819,200000.0,1,2,1,35.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,28027,0,0.6402196759189608,210000.0
3821,220000.0,1,1,1,42.0,0,0,2,2,-2,-2,3208.0,9134,8820,1502,4505,3766,6000.0,0,0,3003,31,4007,0,0.8603421948342247,231000.0
3822,200000.0,2,1,2,41.0,-2,-2,-2,-2,-2,-2,5954.0,10464,7165,6946,9776,2007,10464.0,7165,6966,9776,2007,1603,0,-0.8542118841428972,210000.0
3824,200000.0,1,2,1,39.0,-2,-2,-2,-2,-2,-2,15109.0,3139,12840,3950,7688,2241,3155.0,12848,3950,7690,2241,2795,0,-0.8218870797637282,210000.0
3826,500000.0,2,2,2,,-1,-1,-1,0,0,-1,72620.0,873,8596,6418,6243,1984,873.0,8596,275,300,1984,27014,0,1.005300963311759,525000.0
3827,230000.0,1,3,1,38.0,-2,-2,-1,-1,0,0,6901.0,0,188,6498,44938,56015,0.0,188,6498,40000,12000,2500,0,-0.6175050901431279,241500.0
3828,20000.0,1,3,2,22.0,0,0,0,0,0,0,11242.0,11070,11788,9607,9191,0,1282.0,1000,192,184,0,0,0,1.943896404729568,21000.0
3829,50000.0,1,1,1,35.0,0,0,0,0,0,0,40730.0,41283,28134,29208,7778,9790,4069.0,1500,1500,0,5000,0,0,-0.7866253779577719,52500.0
3830,100000.0,2,2,1,35.0,0,0,0,0,0,0,5830.0,6694,7855,8076,8297,9349,1118.0,1279,500,500,1349,1691,0,-1.4689246036851453,105000.0
3831,230000.0,2,2,2,37.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.5440553602968764,241500.0
3832,60000.0,1,2,2,28.0,0,0,0,0,0,2,42243.0,37131,38136,38903,41483,40257,7773.0,1628,1395,3210,0,2000,0,-0.4985923290858007,63000.0
3834,130000.0,2,3,2,23.0,-1,0,0,0,0,0,5719.0,15578,19887,11659,11735,8541,10000.0,5000,2000,2000,2000,1000,0,1.2201486544442837,136500.0
3836,400000.0,2,1,2,30.0,-1,-1,-1,-1,-1,-1,14013.0,5422,15941,5776,5448,15435,5460.0,16020,5805,5475,5634,6182,0,0.2791272496029594,420000.0
3838,70000.0,1,3,2,53.0,0,0,0,0,0,0,9928.0,11259,12262,17046,17618,18321,1497.0,1500,5000,1000,1000,1000,0,-0.49695234251144055,73500.0
3839,20000.0,2,1,2,22.0,0,0,0,0,0,0,28758.0,14780,18829,18401,3000,0,1423.0,5000,400,200,0,0,0,-0.7998165615925902,21000.0
3841,240000.0,2,1,1,,0,0,0,0,2,0,60381.0,64395,66323,70422,69170,71018,5000.0,3000,5200,0,3000,5400,0,0.6507874095262188,252000.0
3842,380000.0,1,1,2,31.0,0,0,0,0,0,0,167061.0,158903,275057,156348,153778,139177,6000.0,6010,5209,5000,5000,4000,0,-1.0496108336369725,399000.0
3843,50000.0,1,2,2,24.0,0,0,0,0,0,0,5219.0,6475,7483,7709,7934,8242,1500.0,1274,500,500,440,450,0,-1.4023847041396518,52500.0
3844,50000.0,2,2,2,33.0,0,0,0,0,0,0,,16264,17918,16072,17041,19028,4000.0,2000,1000,2000,2396,1000,0,0.03328110884318101,52500.0
3845,430000.0,2,1,2,33.0,0,0,0,0,2,2,40984.0,37873,34499,28300,24237,12860,10000.0,5000,10000,0,4000,10000,0,1.0118983509454467,451500.0
3846,60000.0,2,1,2,26.0,0,0,2,0,0,0,22921.0,23044,17660,13104,8722,17976,,0,0,174,13810,0,0,-0.14712857722201844,63000.0
3847,30000.0,2,2,2,25.0,0,0,0,0,0,0,72760.0,4401,5297,4340,3105,5053,1130.0,1026,125,1500,2000,14,0,0.17975529385164257,31500.0
3848,,1,3,1,48.0,0,0,0,0,0,0,170845.0,171762,170464,127364,127024,125341,6800.0,7790,4587,4675,4525,4497,0,-0.19530811140881157,
3849,70000.0,2,1,2,29.0,0,0,2,2,2,2,40783.0,44205,44784,43763,46646,47724,4100.0,1600,0,3600,2000,1900,0,0.13214962513149184,73500.0
3850,130000.0,2,2,2,28.0,-1,-1,-1,-1,-1,-1,390.0,7412,390,4134,540,390,7412.0,390,4134,540,390,2596,0,-0.45132812222749646,136500.0
3854,20000.0,1,3,2,28.0,2,0,0,0,2,0,14043.0,13266,14340,15301,14916,15515,1600.0,1600,1500,0,1000,500,0,1.1386298897400071,21000.0
3855,110000.0,2,2,2,32.0,-1,-1,-1,0,-1,-1,2015.0,1403,2684,1149,715,1174,1403.0,2684,4,715,1174,3805,0,0.430955136541341,115500.0
3856,90000.0,2,2,2,24.0,0,0,0,0,0,0,76453.0,49430,50169,49661,42831,27495,2500.0,2000,2000,3551,1500,1000,0,0.16558752393703385,94500.0
3857,180000.0,2,1,2,24.0,0,0,0,0,0,0,64800.0,66747,67227,68398,70409,71408,4000.0,2600,2000,3000,2025,4791,0,-0.5823256122768695,189000.0
3858,50000.0,2,2,2,28.0,0,0,0,2,0,0,43747.0,44488,47342,46326,46358,45283,1746.0,3600,0,1666,1559,1551,0,0.6046149386132987,52500.0
3859,,1,2,1,36.0,1,-2,-1,-1,-1,-1,-1.0,-1,296,299,278,4575,0.0,297,303,279,4597,0,0,-0.9218792527890185,
3861,50000.0,1,1,2,44.0,0,0,0,0,0,0,51671.0,50272,49293,47154,50069,50442,1928.0,1595,1526,13000,1569,2614,0,1.3515459633341134,52500.0
3863,380000.0,1,1,1,48.0,0,0,0,0,0,0,356375.0,347165,318600,284972,285249,266406,40000.0,20000,20000,20000,10000,20000,0,-0.6600562942270319,399000.0
3865,30000.0,2,2,2,23.0,0,0,0,0,0,0,,20619,21631,22062,22707,23312,1346.0,1358,789,1000,981,1010,0,0.24974267678950568,31500.0
3866,160000.0,1,3,1,36.0,-1,-1,-1,-1,-1,-1,4030.0,6720,0,8484,2060,0,6720.0,0,8484,2064,0,798,0,0.10458316604767742,168000.0
3868,450000.0,2,1,2,31.0,2,-1,0,0,0,0,1638.0,54490,112841,112603,90202,39564,54490.0,62841,2000,0,1000,27224,0,0.6749793457472983,472500.0
3870,90000.0,2,1,2,26.0,1,2,2,-1,-1,2,23812.0,15616,11988,32658,30885,26639,0.0,1525,35011,3000,0,2000,0,1.6232234265811407,94500.0
3873,30000.0,99,3,1,49.0,2,2,2,2,2,2,26343.0,27127,26393,29646,30390,29755,1500.0,0,3712,1363,0,1141,0,0.4840331596240136,31500.0
3875,320000.0,2,1,1,34.0,-1,-1,-1,0,-1,-1,7417.0,7488,24003,10208,22215,7332,8000.0,25000,0,22500,32516,22000,0,-0.7732432100692965,336000.0
3876,300000.0,2,2,1,43.0,-1,-1,-2,-2,-2,-2,1314.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7733706813666164,315000.0
3877,,2,1,2,43.0,0,0,0,0,0,0,90294.0,87292,88335,89396,90769,91825,3200.0,3200,3200,3500,3300,4000,0,0.5108569992057571,
3878,50000.0,2,2,2,23.0,0,0,0,0,0,0,47662.0,41023,42162,6765,19286,9558,2000.0,2102,255,3000,191,0,0,0.49264970402310476,52500.0
3880,90000.0,1,2,2,,0,0,0,0,0,0,87186.0,87526,88924,88735,87521,85699,3505.0,3962,2909,3107,3127,3032,0,0.47797707691094776,94500.0
3881,300000.0,1,3,2,51.0,-1,-1,-1,-1,-1,-1,18341.0,19847,6246,3872,11875,5290,19854.0,6279,3883,11883,5305,9998,0,-1.1420276928129338,315000.0
3882,300000.0,2,4,2,32.0,0,0,0,0,0,-1,54053.0,65235,64747,65150,-450,700,15235.0,1491,1303,0,2000,1400,0,0.54113513571412,315000.0
3883,200000.0,1,1,1,,-1,-1,-1,-1,0,0,5392.0,1938,4819,13074,2070,0,1938.0,4819,13074,0,0,790,0,1.5312890590843913,210000.0
3884,50000.0,1,2,2,24.0,0,0,0,0,0,0,33715.0,22824,17144,18104,19205,19014,6600.0,1900,1500,1500,1500,1500,0,-1.0975388015356458,52500.0
3886,390000.0,1,1,2,35.0,-1,-1,-1,0,0,0,30356.0,32910,78686,63021,41653,24679,33074.0,78772,1371,919,13770,183622,0,-0.9787491936632035,409500.0
3887,70000.0,1,2,2,41.0,0,0,0,0,0,0,69866.0,63679,54762,38750,39924,37757,10000.0,5090,2000,2000,4000,2000,0,0.7841386499082946,73500.0
3888,300000.0,1,3,2,43.0,0,0,0,0,0,0,158741.0,155438,146043,142726,138849,137499,5823.0,5310,5302,5035,5118,4532,0,-0.5968825850099501,315000.0
3889,140000.0,2,3,1,50.0,0,0,0,0,0,0,139153.0,141383,140700,137365,137209,138934,6006.0,5000,5000,5120,5200,4800,0,0.28088885238963923,147000.0
3890,200000.0,2,1,1,37.0,-1,0,0,0,0,0,97821.0,97934,44716,42073,42867,33876,4220.0,2029,2073,2867,3876,2295,0,-0.123710894727794,210000.0
3891,80000.0,2,3,2,,-1,-1,-1,-1,-1,-1,2147.0,612,2110,2298,1196,390,612.0,2110,2298,1196,390,0,0,0.5242698663434313,84000.0
3892,80000.0,2,3,1,45.0,0,0,-2,-2,-2,-2,80250.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5153038866989742,84000.0
3893,170000.0,2,1,1,36.0,-1,-1,-1,-1,-1,-1,1218.0,2434,1537,2156,1898,2656,2434.0,1537,2156,1898,2656,1626,0,-0.20925733929627002,178500.0
3894,50000.0,2,1,2,29.0,0,0,0,0,0,0,50187.0,51318,47091,41660,47368,49317,3000.0,23000,1120,6000,2675,0,0,1.3331800879465678,52500.0
3895,100000.0,1,2,2,27.0,0,0,0,0,0,0,82609.0,81989,82466,78234,75615,76849,3106.0,3000,2805,2739,3085,2958,0,0.17802438226742395,105000.0
3896,30000.0,2,2,2,22.0,0,-1,2,-1,-1,-1,1924.0,7096,2982,1732,3836,2461,7096.0,0,1732,3836,2461,3704,0,0.40858898370541563,31500.0
3897,30000.0,2,6,1,49.0,0,0,0,0,0,0,26305.0,27307,13294,14069,14518,15025,,1500,1000,676,900,900,0,-1.2204358506526336,31500.0
3898,320000.0,2,2,1,36.0,-2,-1,0,0,0,0,73024.0,66537,58762,43112,67290,62132,2904.0,2973,1579,40020,3127,1206,0,-0.8529196032313473,336000.0
3900,50000.0,2,2,1,24.0,0,0,0,0,0,0,49387.0,50284,50639,48563,49628,48293,2000.0,1727,1846,1777,1665,1500,0,-1.9332263712650606,52500.0
3901,130000.0,1,3,1,48.0,0,0,0,0,0,0,68629.0,57168,58103,58595,59822,55572,2187.0,2000,2000,2053,1964,3002,0,0.6229206582029488,136500.0
3903,50000.0,1,2,1,33.0,0,0,0,0,0,0,16149.0,13662,14675,14967,15282,15585,1223.0,1236,528,548,550,569,0,-0.7029166670127275,52500.0
3904,50000.0,1,2,2,30.0,0,0,2,0,0,-2,2496.0,4533,4279,4592,0,0,,0,313,0,0,0,0,0.0855221524445845,52500.0
3905,160000.0,1,3,1,30.0,1,2,0,0,0,0,102867.0,82729,72583,60565,54651,48468,31.0,2609,2037,2010,2017,3012,0,-0.06352488589191556,168000.0
3906,,1,2,1,-5.0,-1,-1,-1,-1,-1,-1,130.0,1926,15671,18552,24222,32867,1926.0,15671,18574,24231,32885,9343,0,0.44445129207076234,
3907,380000.0,2,1,1,33.0,0,0,0,0,0,0,112926.0,108573,216399,213259,203377,185056,4677.0,130533,7609,12000,7000,6000,0,-2.0957304871843956,399000.0
3909,50000.0,1,2,2,24.0,0,0,0,0,0,0,47530.0,46155,28650,19659,19802,19699,1537.0,1679,688,713,858,660,0,-1.3406903578671696,52500.0
3912,90000.0,2,1,2,27.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.6118983103507493,94500.0
3913,80000.0,1,2,1,26.0,0,0,0,0,0,0,67692.0,63789,65771,28690,29137,29569,,3500,900,700,700,700,0,-0.2966869696682461,84000.0
3914,390000.0,1,1,1,44.0,-1,-1,-1,0,0,-1,4197.0,4688,63661,60616,61357,2798,4711.0,63701,1214,1241,2812,46220,0,-0.5290289185603162,409500.0
3915,140000.0,1,2,2,,0,0,0,0,0,0,128947.0,106671,101362,87420,88774,81869,4039.0,7010,2359,7617,2760,2366,0,0.7121332178075217,147000.0
3916,360000.0,2,2,1,32.0,0,-1,-1,-1,-1,-1,101403.0,2389,11996,0,67372,66666,2389.0,11996,0,67372,66666,66666,0,-1.493257606050864,378000.0
3920,360000.0,1,1,2,26.0,1,-2,-2,-2,-2,-1,-1917.0,-1917,-1917,-1917,-1917,18083,0.0,0,0,0,20000,1000,0,-0.18819197733015272,378000.0
3922,130000.0,99,1,2,25.0,-1,-1,-1,-1,0,0,13350.0,6123,2565,8975,43663,23566,6141.0,2572,9010,42739,5583,384,0,0.016491265424542,136500.0
3923,20000.0,2,3,1,42.0,0,0,0,0,0,0,17775.0,18974,18586,18957,19374,19583,1500.0,1285,656,699,2000,1286,0,-0.3432336928828283,21000.0
3924,200000.0,2,3,1,41.0,-2,-2,-2,-2,-2,-2,-140.0,-70,-70,13968,6652,9696,0.0,0,14038,6684,9744,1046,0,-0.5379722232800404,210000.0
3925,220000.0,2,2,1,35.0,0,0,0,0,0,0,100252.0,102510,107102,27361,29340,33933,3500.0,6000,3000,2340,5000,2000,0,-1.0685022003311024,231000.0
3926,20000.0,1,1,2,25.0,0,0,0,0,0,0,8226.0,9281,10325,10378,7085,6542,1349.0,1393,446,390,422,2093,0,0.4799705386500718,21000.0
3927,20000.0,1,2,2,24.0,0,0,0,0,0,0,17697.0,18445,19382,18440,18826,17311,1634.0,1571,629,652,618,640,0,-1.398566764604112,21000.0
3929,480000.0,2,1,1,50.0,-1,-1,-1,-1,-1,-1,14638.0,11940,12318,6295,5284,6220,,12331,6295,5284,6220,9104,0,0.0494476558335451,504000.0
3930,50000.0,2,2,1,29.0,0,0,0,0,0,0,26052.0,27631,29128,29707,28825,29022,2000.0,2000,2500,1033,1053,1034,0,-1.0878307064459158,52500.0
3931,100000.0,1,2,1,40.0,0,0,0,-2,-2,-2,37596.0,23808,0,0,0,0,1000.0,0,0,0,0,0,0,0.5869911655005938,105000.0
3933,230000.0,2,1,1,27.0,0,0,0,0,0,0,104001.0,106155,111244,116300,121346,130318,4000.0,6000,6000,6000,10000,11058,0,-0.4270981655597455,241500.0
3934,20000.0,1,2,1,32.0,0,0,0,0,0,0,16849.0,17618,18194,17759,18759,5340,1434.0,1400,355,1000,126,450,0,1.1765287531315833,21000.0
3935,50000.0,1,2,2,,0,0,0,-1,-1,-2,25140.0,23936,11107,1210,0,0,1252.0,1093,1210,0,0,0,0,0.6899683429022432,52500.0
3936,130000.0,2,1,1,32.0,2,2,2,2,2,2,114227.0,115922,117545,114168,121621,124168,5000.0,5000,0,9500,4700,0,0,-2.040026813376589,136500.0
3937,150000.0,2,1,1,38.0,-2,-2,-2,-2,-2,-2,1736.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.79064996526357,157500.0
3938,60000.0,2,1,2,30.0,1,2,2,2,2,2,41259.0,40715,43153,43845,44795,45710,400.0,3406,1700,1800,1800,0,0,0.268503320849963,63000.0
3939,260000.0,1,2,2,44.0,0,0,0,0,0,0,36048.0,37157,38040,33882,34589,35397,1688.0,1571,1213,1253,1381,1166,0,0.43675305984104695,273000.0
3940,500000.0,1,2,1,40.0,0,0,0,0,0,-2,30415.0,31645,32556,36642,-8,-8,2006.0,3000,5080,8,0,0,0,-0.2344930372677501,525000.0
3941,270000.0,2,2,1,34.0,0,0,0,0,0,0,74813.0,75221,73293,72213,74734,76089,3000.0,4000,4000,5000,4000,5000,0,1.044740185177339,283500.0
3943,60000.0,2,2,2,29.0,2,-1,-1,2,0,0,2469.0,59068,61284,58698,58033,57539,59068.0,4898,0,2300,2200,2110,0,-0.20154893722127876,63000.0
3944,200000.0,2,1,1,31.0,-1,-1,-1,-1,-1,-1,261.0,6229,5815,851,2029,1997,6229.0,5815,854,2029,1997,10342,0,-0.6181195157287956,210000.0
3945,50000.0,99,3,3,45.0,-1,-1,-1,-1,0,0,780.0,0,390,2300,1910,780,0.0,390,4300,0,0,0,0,0.0828479267819767,52500.0
3947,150000.0,2,1,1,35.0,-2,-2,-2,-2,-1,-1,329.0,-31,3189,0,150,880,0.0,3220,0,150,880,0,0,-0.5638702385967065,157500.0
3948,170000.0,1,3,1,44.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0058336367802603,178500.0
3949,50000.0,2,2,2,,0,0,0,0,0,2,51461.0,51179,50628,50154,53936,51459,2000.0,1771,1770,6038,0,2112,0,-0.3598001015835587,52500.0
3950,,1,2,1,42.0,-1,-1,-1,-1,-1,-1,1048.0,1048,1048,1048,390,390,1048.0,1048,1048,390,390,390,0,1.863635540639582,
3951,120000.0,1,3,1,30.0,2,2,2,0,0,2,122246.0,124010,120459,121749,81046,79608,6000.0,0,5020,6100,0,2800,0,0.7977979575087973,126000.0
3952,70000.0,1,1,2,28.0,0,0,0,0,0,0,9214.0,10560,12071,12866,14644,16230,1500.0,2000,1000,2000,2000,3000,0,0.4175448127132128,73500.0
3953,320000.0,2,2,1,44.0,-1,-1,-1,-1,-1,-1,3493.0,12444,46163,1373,6064,2145,,46185,1387,6094,2155,1273,0,-0.43593955984808513,336000.0
3954,110000.0,2,2,1,37.0,0,0,0,0,0,0,79646.0,110818,107558,80437,79727,81001,50000.0,3500,10000,3000,3000,3000,0,0.16994500573697988,115500.0
3955,420000.0,2,1,2,30.0,0,0,0,0,-1,-1,34567.0,36416,7406,0,12150,150,10000.0,2056,0,12150,150,399,0,0.28831575963354705,441000.0
3956,240000.0,2,2,1,49.0,-1,-1,-1,-1,-1,-1,18045.0,17401,47608,12279,75882,90611,17409.0,47622,12279,75882,90611,61411,0,-0.8197449723976669,252000.0
3957,380000.0,1,1,2,33.0,0,0,0,0,0,0,70591.0,76715,80080,81162,89571,96627,10000.0,5000,5000,10000,10000,10000,0,0.6067446072295711,399000.0
3958,20000.0,2,2,2,22.0,0,0,0,0,0,0,17356.0,18205,10140,10345,7552,8001,1274.0,1119,324,278,579,170,0,0.2198752264689191,21000.0
3960,20000.0,1,3,2,23.0,-1,2,-1,-1,-1,-1,780.0,390,380,390,0,780,0.0,380,400,0,780,0,0,-0.18052852251079687,21000.0
3961,20000.0,2,2,2,31.0,0,0,0,0,0,3,16659.0,17688,18788,19177,21109,20474,1600.0,1700,1000,2400,0,0,0,-0.3011635769729883,21000.0
3962,240000.0,2,1,2,28.0,0,0,0,0,0,0,237633.0,200572,189615,197092,201528,197155,7065.0,6002,10002,7030,6275,8088,0,-1.6689146490448947,252000.0
3965,,2,2,1,56.0,0,0,0,0,0,0,31276.0,29179,26482,16770,15529,16266,1556.0,1247,1770,700,1000,1129,0,2.1645948201628253,
3966,210000.0,2,2,1,33.0,0,0,0,0,0,0,137009.0,121126,101951,96329,84224,81570,20000.0,15011,10000,10000,5000,10001,0,0.06348237699497597,220500.0
