LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy,ID_ANONYME
50000.0,1,2,2,35,0,0,0,0,0,0,18510.0,19418,21097,21759,22421,23061,1500.0,2000,1000,1000,1000,1203,0,0.9646399264406748,52500.0,639c1115ab55
470000.0,1,2,1,49,0,0,0,0,0,0,169260.0,161760,154424,147137,138240,125866,6600.0,6170,5100,4726,4555,4375,0,0.3192267934571344,493500.0,70fa656aa039
130000.0,1,2,1,49,0,0,0,0,-1,-1,24008.0,21231,14323,7722,4689,-3614,3000.0,5000,2822,5000,0,6500,0,-0.3635668067352315,136500.0,5c06e46c5e47
260000.0,2,1,2,36,-2,-2,-2,-2,-1,-1,1891.0,2438,2280,746,1989,1668,2637.0,2280,746,1989,1668,2605,0,-0.2869980724816414,273000.0,c8c817e80216
20000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,628.0,662,596,630,664,598,700.0,600,700,700,600,1400,0,-0.772534980208465,21000.0,914c948388ae
460000.0,2,2,2,35,0,0,0,0,0,0,449790.0,450047,453770,396600,392879,398478,17610.0,17500,13810,14100,14520,15000,0,0.251669497336636,483000.0,3f46bdea034f
290000.0,1,1,1,39,0,0,0,0,0,0,98441.0,95169,93718,89712,82809,76334,4000.0,4250,5000,3241,3500,7000,0,-0.5779348748929231,304500.0,94ad0b5b0a59
90000.0,1,1,1,30,0,0,0,0,0,0,38921.0,45577,46496,40244,39903,8629,12000.0,5000,3000,10000,1000,1838,0,1.3518388980688565,94500.0,d0ab864a17db
180000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,2049.0,0,351,631,13359,384,0.0,351,631,13359,384,487,0,-1.3423277645663974,189000.0,5933b0b35d5d
360000.0,1,3,1,53,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.448876198936975,378000.0,7fb754c0792c
120000.0,1,1,1,44,0,0,0,0,0,0,20877.0,21909,22922,23376,23866,24339,1369.0,1382,836,866,870,902,0,-0.6209155149153515,126000.0,66a7a5807c31
220000.0,1,2,2,30,0,0,0,0,0,0,217800.0,189016,137788,106713,96588,22743,7261.0,5170,4054,4500,1225,110000,0,0.2136985496954563,231000.0,f513a0aa4f8f
320000.0,2,2,2,31,0,0,0,0,0,0,104850.0,101705,93489,95033,96941,108463,3600.0,4277,4000,3600,13203,4500,0,-0.7379525836596786,336000.0,8eec27653c19
320000.0,1,1,1,32,0,0,0,0,0,0,,202853,57051,161651,182265,0,10000.0,15000,105000,55000,0,0,0,0.6239735605784749,336000.0,03b0bd366e81
90000.0,1,2,2,39,0,0,0,0,-1,0,50477.0,22472,20148,4708,5000,5028,3000.0,5000,500,5000,500,500,0,0.2203577355944051,94500.0,82887006d04d
180000.0,1,1,1,68,0,0,0,0,0,0,66114.0,69436,72560,76169,77988,69293,,5000,5000,3000,5000,5000,0,0.3770583988494547,189000.0,3f5f3806e425
90000.0,2,1,2,27,0,0,0,0,0,-1,88345.0,90260,87535,89335,19715,4709,3360.0,1947,2000,10000,4709,82400,0,-1.6973967324577668,94500.0,3510a92fc7dd
100000.0,1,1,1,35,0,0,0,0,0,0,23070.0,18806,20183,21540,25775,0,1700.0,2000,2000,5000,0,0,0,-0.6786154532743937,105000.0,6ed701cfedb1
340000.0,1,2,1,41,0,0,0,0,0,0,331003.0,332829,274467,275341,280913,270448,15110.0,11019,9502,9579,9026,8719,0,0.8107869277045954,357000.0,592fbed6f4ef
240000.0,2,2,1,41,-1,0,-1,-1,-1,-1,20272.0,11294,16873,1143,4317,14940,1000.0,16906,1143,4317,14940,0,0,-1.078277427008904,252000.0,b53a7292b38e
10000.0,1,2,2,41,1,2,2,2,2,2,8722.0,9592,9289,10140,10417,10104,1157.0,0,1008,584,0,198,0,-0.8934639259429408,10500.0,04aa39fcb509
100000.0,2,2,2,37,0,0,0,0,0,0,107669.0,107529,73323,51125,46879,45538,3536.0,2821,3963,3147,2670,725,0,0.620848093441204,105000.0,522e6198a268
220000.0,2,1,1,30,-2,-2,-2,-2,-2,-2,3785.0,1137,377,5763,3952,412,1142.0,377,5763,3952,412,1294,0,-1.0915670928670766,231000.0,5c0b1ae7ef3b
70000.0,2,3,1,57,0,0,0,0,0,0,67864.0,65062,66447,49103,45830,46769,2620.0,2730,1936,1700,1700,2000,0,-1.5621631663025788,73500.0,6606753e5a12
130000.0,2,3,2,52,-1,-1,-1,-1,-1,-1,11085.0,45677,27951,17255,10400,18776,45697.0,27951,17307,10400,18776,2944,0,-0.6942009350502595,136500.0,9aec25da37c5
140000.0,2,2,1,25,0,0,0,0,0,0,1639200.0,81757,83046,84034,77659,77180,3005.0,3000,3000,3000,3000,5000,0,1.9670211029942035,147000.0,59279341ea59
20000.0,1,2,2,57,0,0,-1,0,0,0,,4843,15992,14897,12792,10042,1000.0,16000,600,1000,500,0,0,-1.2735132749326028,21000.0,ed823ec32c5d
50000.0,2,2,2,26,0,0,-2,-2,-2,-2,4136.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.3656670524817245,52500.0,c00cf031587d
90000.0,1,2,1,28,1,1,1,0,0,0,41073.0,43480,73960,2442,48063,48186,3100.0,1000,770,48012,1756,1894,0,1.596796741407194,94500.0,50828327cbf4
170000.0,2,3,1,37,0,0,0,0,0,0,158920.0,164353,167455,99297,59888,44262,8000.0,7000,5000,5000,5000,20000,0,0.3658304624512942,178500.0,a48622b53572
200000.0,2,1,2,43,-2,-2,-2,-2,-2,-2,830.0,-6,-6,657,2088,150,0.0,0,663,2088,150,594,0,0.3460723408647027,210000.0,ad1f3889d003
200000.0,1,1,1,42,0,-1,0,0,-1,-1,19318.0,19067,17858,326,326,326,19067.0,5000,0,326,326,326,0,-1.6957223696584842,210000.0,2b5d2ba5803e
,1,2,1,41,0,0,0,0,0,0,96910.0,92934,99528,100341,102585,108567,10000.0,7004,5000,5003,7345,7000,0,-1.5335632537391344,,9baed8fceea6
170000.0,1,2,2,26,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.166338837430528,178500.0,ec54e9951466
100000.0,2,1,2,26,0,0,0,0,2,0,90118.0,88435,90147,94425,92853,93816,4110.0,4101,6623,0,3503,3360,0,-1.3803926348656836,105000.0,4c3aada37cf7
180000.0,1,2,2,31,0,0,0,2,0,0,28566.0,32876,39120,38339,42679,46953,5000.0,7000,0,5000,5000,5000,0,0.8206103600826758,189000.0,576c85c584f6
230000.0,2,3,2,26,-2,-1,0,0,0,0,1200.0,990,9079,11186,10159,11734,990.0,8089,2186,1159,1734,1200,0,-1.1276426558609018,241500.0,46635b56d3c7
20000.0,99,3,2,50,-1,-1,-1,-1,-1,0,2191.0,1140,12656,1693,303,12303,1140.0,12656,1700,500,12000,0,0,0.71583968784929,21000.0,11d1ff4edd53
230000.0,99,2,1,29,0,0,0,0,0,0,56171.0,60250,63574,71941,75882,75619,5000.0,5000,10000,5000,5000,5000,0,-0.3823386235789652,241500.0,52bb7cc738db
230000.0,2,2,2,24,0,0,0,0,0,0,24973.0,24974,25566,23427,28229,31355,5000.0,5000,2100,5229,3355,4598,0,-0.5672976160894618,241500.0,78e370b587b1
50000.0,1,2,2,-6,0,0,0,0,0,0,48813.0,50789,49624,19880,20431,19559,5000.0,23000,838,1000,1000,1000,0,-1.488188399268588,52500.0,744b93f9950f
10000.0,2,1,2,24,1,3,2,0,0,0,10438.0,10130,9738,9178,8398,0,0.0,0,0,0,0,0,0,2.265509793815676,10500.0,8266498d9690
140000.0,1,2,2,33,2,2,2,2,2,2,135949.0,130625,117392,111478,109353,97612,8408.0,3500,3500,3600,0,3600,0,-0.8314885007702666,147000.0,9113b98df80f
180000.0,1,3,2,28,0,0,0,0,0,0,129719.0,133702,133758,80055,69672,33194,6070.0,3521,5000,5000,5004,5029,0,0.8466410574388693,189000.0,8e9b669109df
5800000.0,1,3,1,66,2,2,3,3,4,6,453985.0,470915,471175,486776,503914,527711,25704.0,9464,25065,25703,33000,215,0,-1.1849524218722416,6090000.0,8e71b24534e9
310000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,14619.0,1881,13750,9837,7785,14460,12484.0,13961,9838,7785,14460,14195,0,1.487844607794015,325500.0,1bc3201a9f24
20000.0,1,3,2,51,0,0,2,0,0,0,,20373,12071,12567,13949,14318,4008.0,0,1000,1600,600,532,0,0.8421692197323563,21000.0,e78f27ab3ef1
180000.0,2,1,2,42,-2,-1,-1,-1,0,-1,8657.0,6847,18762,22928,3129,2398,6847.0,18762,22928,0,2398,23149,0,-0.0597494315484322,189000.0,3d1e557b540a
60000.0,2,1,2,23,0,0,0,0,0,0,15050.0,16203,16891,15474,14612,16354,2000.0,1300,2000,1000,2000,1000,0,-0.6586070487225792,63000.0,0985b889a1fe
40000.0,2,3,1,59,0,0,0,0,0,2,295380.0,15271,15383,14548,16274,15650,1573.0,1512,504,2770,613,14,0,0.7744231145582552,42000.0,d54123de468b
140000.0,2,2,1,34,0,0,2,0,0,0,121374.0,125965,102527,103337,105942,101830,,3000,4000,4500,4000,4200,0,-0.6850412489033033,147000.0,ce8457d59078
220000.0,1,2,1,32,0,-1,-1,-1,-1,-1,8000.0,8288,8000,0,8000,0,,8000,0,8000,0,0,0,0.3705618664950022,231000.0,81a83544cf93
20000.0,99,1,1,51,0,-1,-1,-1,0,-1,19965.0,390,390,780,780,10400,390.0,390,780,0,10400,0,0,0.4017013242858517,21000.0,6c94e35ccc35
50000.0,2,1,2,23,-1,0,0,0,0,0,15036.0,15790,18202,18601,19138,18319,1300.0,2701,700,847,655,700,0,0.9969987284097616,52500.0,77459b9b941b
320000.0,2,2,2,34,0,0,0,0,0,0,98697.0,100572,103621,103720,100136,102167,3891.0,5240,3616,3770,4264,3345,0,-0.0143632528717891,336000.0,a20a2b7bb084
20000.0,1,2,2,33,-2,-2,-2,-2,-2,-2,2199.0,1530,750,2280,1500,780,1530.0,750,1140,3000,780,0,0,-1.425821854727597,21000.0,6f6a4e56098c
50000.0,1,2,1,40,0,0,0,0,0,0,48219.0,48978,49257,19641,20053,19613,2037.0,2316,690,715,718,690,0,-2.304485200554966,52500.0,f1cfa5ebb149
340000.0,1,1,1,48,-1,-1,-1,-2,-1,2,1960.0,1052,6730,1346,3684,745,1228.0,7270,2000,4325,0,11271,0,-1.1336650401220638,357000.0,e5e53c784d5d
300000.0,2,2,1,32,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.2694774216521991,315000.0,7d12ba56e9f8
40000.0,2,2,2,25,0,0,0,0,2,2,31475.0,32663,33813,34952,36447,35515,2000.0,2000,2000,2500,0,1500,0,0.8128297288346835,42000.0,72d1b5da6eea
150000.0,1,1,1,51,0,0,2,0,0,0,,138260,134573,136026,97517,47027,12900.0,0,5399,4224,1830,1889,0,0.8803876161296147,157500.0,4b9a7f50c0bb
30000.0,2,3,1,35,1,-2,-1,0,0,-1,-5.0,-5,2605,893,895,2328,0.0,2610,18,2,2333,1,0,-1.2413288933936395,31500.0,96da37e95d5c
80000.0,2,2,1,26,-2,-2,-2,-2,-2,-2,390.0,0,780,0,0,0,390.0,780,0,0,0,0,0,0.4316940750077662,84000.0,a85e9db4851f
80000.0,2,3,1,34,0,0,0,0,0,0,,50418,51810,28964,13059,13488,1970.0,2355,1500,1000,646,2000,0,-0.9917134725433658,84000.0,023e33504ab9
230000.0,2,2,1,38,0,0,0,0,0,0,10906.0,9692,9162,10466,9426,8099,1364.0,1393,2003,1000,1000,500,0,-0.1402364328797284,241500.0,1bea20e1df19
190000.0,2,2,2,31,0,0,0,0,0,0,147586.0,155228,160588,162241,165794,168951,10000.0,7891,5743,6102,6000,6307,0,-1.207034219311962,199500.0,b1ab1e892617
260000.0,1,3,1,36,-1,0,0,0,0,0,154462.0,153799,77156,73658,70273,67100,7425.0,2795,2779,2947,3400,5000,0,0.2970540723184791,273000.0,d398b29d3dbb
100000.0,99,1,1,39,-1,-1,-1,-1,-1,-1,29449.0,55139,34181,12592,71340,32453,55139.0,34181,12592,71340,32453,37035,0,-0.7774196886995897,105000.0,6557739a6728
140000.0,1,2,2,41,0,0,0,0,0,0,132758.0,83498,84837,85663,79852,81090,4002.0,3900,3000,2892,3059,3003,0,0.7757290227457141,147000.0,b2b2f104d32c
80000.0,1,2,2,29,0,0,0,0,0,0,69392.0,64149,53200,29707,28427,10072,3046.0,1874,2000,1000,1000,199,0,0.5436859221819094,84000.0,5313e5bf1714
360000.0,1,1,2,32,0,0,0,0,-1,-1,304907.0,309972,315730,113412,2500,0,12557.0,13738,5053,2500,0,0,0,-0.2831339094149252,378000.0,6ae9e4d22c46
500000.0,2,1,1,39,0,0,0,0,0,0,358020.0,360047,369045,382231,204593,211655,15000.0,15000,20000,10000,10000,10000,0,-1.6557417422984195,525000.0,d740238f3744
320000.0,2,2,2,30,2,-1,-1,-1,-1,-1,416.0,416,416,416,1829,1833,416.0,416,416,1829,1833,2148,0,-0.3525995214054503,336000.0,4432cb276ffc
500000.0,2,1,1,34,0,0,0,0,0,0,32715.0,60927,76088,110294,108964,103548,30007.0,30000,50000,5000,5000,30000,0,0.0584305080306496,525000.0,9212e5e6ef41
240000.0,99,1,1,26,1,-2,-1,-1,0,0,0.0,0,402,14350,14129,10222,0.0,402,14350,1129,1222,204,0,-0.2890341717069824,252000.0,bae9aa4081f8
,2,1,2,24,-1,-1,-1,-1,-1,-1,574.0,801,686,527,312,442,,686,527,312,442,8016,0,0.1371967616449817,,c7c1b4da9b9f
120000.0,2,2,1,39,0,0,0,0,0,0,31611.0,32264,32786,33018,27114,26287,1562.0,1500,1059,988,922,826,0,0.5728237256885099,126000.0,97b3e84b5db5
250000.0,2,1,2,32,0,0,0,0,0,0,26465.0,30762,32833,34055,34321,23166,5000.0,3000,2500,1000,3050,4000,0,-0.783525784698951,262500.0,3bbcf69de876
180000.0,2,2,1,39,0,0,0,0,0,0,65710.0,58159,60188,61090,62450,63911,,3000,2500,2500,2500,3000,0,0.5285969215751786,189000.0,b20a51d1d0cd
10000.0,2,2,2,22,-1,-1,-1,-1,0,-1,5208.0,654,9954,9719,6547,654,654.0,9954,9919,0,654,264,0,0.8295689295656411,10500.0,1a95046e1c6e
200000.0,2,3,1,52,0,0,0,0,0,0,98426.0,91948,17042,10075,5107,7789,52306.0,1000,212,102,7786,4000,0,0.4482892962169253,210000.0,df34d853f2f2
120000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,380.0,380,380,380,380,380,,380,380,380,380,2880,0,1.19118425996314,126000.0,9e088cddb90e
,1,2,1,37,-1,-1,-1,-1,-1,-1,326.0,326,326,326,326,326,326.0,326,326,326,326,326,0,-0.7844751488923458,,d8ec3903c81c
330000.0,2,1,1,36,1,-2,-2,-1,-1,-1,0.0,0,0,1983,0,207,0.0,0,1983,0,207,49974,0,-1.5291577505829532,346500.0,0dfcebf485c2
130000.0,1,2,2,31,0,0,-2,-2,-2,-2,27495.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0248956942780387,136500.0,5997fffe6090
30000.0,2,3,2,39,-1,0,0,-1,2,2,2208.0,7808,0,196,46,5346,7006.0,0,196,0,5300,0,0,0.0554603137002941,31500.0,adde7bf0e33b
120000.0,2,1,2,25,0,0,-1,0,0,-1,8676.0,10599,5814,4426,3038,5184,5000.0,5814,0,0,5184,7048,0,0.0162728208504788,126000.0,bfa0ec8bdf29
120000.0,2,1,2,27,-2,-1,-1,-1,0,0,398.0,954,0,170,170,0,958.0,0,170,0,0,0,0,1.413016988132373,126000.0,c7bf117459b9
210000.0,2,2,1,39,0,0,0,0,0,2,42820.0,44156,44864,45768,48204,49453,1856.0,1564,1468,3000,2000,2000,0,-1.2868466782221308,220500.0,7850e83feab6
30000.0,1,2,1,47,1,2,0,0,2,2,15148.0,14620,15322,16469,16063,17295,0.0,1253,1400,0,1500,0,0,-0.915026948260515,31500.0,6f2555e982f6
50000.0,1,3,2,26,2,2,2,2,2,2,54529.0,53143,53782,50982,51740,49062,1800.0,3900,300,3400,0,4000,0,1.3801733653945758,52500.0,a5ae3f2dbbf7
140000.0,2,2,2,42,-1,-1,-1,0,-1,-1,176.0,395,1204,700,748,-784,395.0,1204,0,748,0,2688,0,-0.5511225624094376,147000.0,e5baabbb54bc
140000.0,1,3,1,36,2,2,2,2,2,2,136184.0,138932,140185,136438,144979,139314,6400.0,5000,0,10800,0,5300,0,-0.8906713681297956,147000.0,793de180d506
50000.0,1,2,1,55,0,0,0,0,0,0,50528.0,50541,49345,20238,18646,19034,2100.0,1305,1201,663,684,652,0,0.2992188556987281,52500.0,d1f1775ac132
50000.0,2,3,1,51,0,0,2,0,0,0,44766.0,48047,46640,40551,19398,0,4000.0,0,811,1000,0,0,0,0.7629290528244368,52500.0,e22e9c22f92b
100000.0,1,1,1,35,1,2,2,2,2,0,17365.0,18102,17514,20207,19745,20263,1310.0,0,3000,0,1000,1000,0,-0.3660117416978774,105000.0,bef7b4d1c3d6
2200000.0,1,2,1,28,-1,-1,-1,-1,-1,-1,61614.0,45669,11086,4564,6549,6413,45889.0,11134,4578,6593,6440,12249,0,0.0692269590298975,2310000.0,28e723466877
260000.0,2,2,1,27,-1,-1,-1,0,-1,-1,711.0,711,5514,1989,711,8503,711.0,5514,0,711,8503,3011,0,0.2582428306498334,273000.0,7907a88d77f2
320000.0,1,1,2,39,0,0,0,0,0,0,304702.0,307943,314201,319204,325758,319898,20000.0,12868,11721,12000,13000,11728,0,0.5089560119197204,336000.0,8efb3a60255d
80000.0,2,2,1,30,0,0,0,0,0,0,5123.0,7864,9701,8969,8529,8737,,2005,1013,1000,350,500,0,0.4648166564468797,84000.0,e0ccc43c9b15
140000.0,1,1,2,54,0,0,0,0,0,0,65640.0,66998,68201,68866,65781,66850,2800.0,3000,2500,2350,2400,2400,0,0.346088388078433,147000.0,a0119e19d7f7
80000.0,1,4,2,22,1,-1,-1,-1,0,0,-24.0,3032,3318,1278,2541,15452,3056.0,3324,1278,2003,15000,13004,0,-1.017166931026163,84000.0,6b32c01a019b
250000.0,1,2,2,39,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.1898387650654637,262500.0,374224fbb807
80000.0,1,1,2,32,0,0,0,0,0,0,75454.0,77738,77235,76835,34751,0,4100.0,2000,0,0,0,0,0,-1.0962288894876282,84000.0,9bbf7a2c2940
120000.0,2,2,1,26,-1,-1,-1,-1,-1,-1,13587.0,11433,7823,0,4913,7023,11433.0,7823,0,4913,7023,2176,0,0.9907634246154092,126000.0,06c973e49be9
120000.0,2,2,2,28,0,0,0,0,0,0,82064.0,83847,85558,86491,88136,89886,4000.0,4000,3250,3195,3210,4200,0,-0.4106287887723248,126000.0,18ecbac91f2c
20000.0,1,2,1,29,2,2,2,0,0,0,8024.0,11718,11238,12735,14359,19076,4000.0,0,2000,2000,5000,0,0,0.1077242493177915,21000.0,5fc81d2cb649
50000.0,1,2,2,39,0,0,0,0,-1,0,26566.0,14851,4013,2027,15090,14078,3000.0,1000,41,30525,477,688,0,-0.1078019390624029,52500.0,d511b5d46902
250000.0,1,2,1,49,-2,-2,-2,-1,-1,-1,390.0,390,390,8042,16014,5607,390.0,390,8042,16014,5607,390,0,-0.5340637923235472,262500.0,1acc01f346b3
260000.0,1,1,2,37,0,0,0,0,0,0,112053.0,108596,100005,101759,100698,99222,5000.0,5000,5000,5000,5000,5000,0,-0.1749423876794629,273000.0,b4106e79a7db
180000.0,2,1,2,27,-1,2,-1,-1,-1,2,980.0,980,376,0,2202,150,0.0,376,0,2202,0,819,0,-1.1842627777655514,189000.0,dd32f57818ca
20000.0,1,3,1,48,-1,-1,-1,-1,-1,-1,390.0,678,0,780,0,378,678.0,0,780,0,378,0,0,-0.5540862528136212,21000.0,2747827914ba
260000.0,1,1,2,34,-1,-1,-1,-1,-1,-1,6776.0,3198,2123,11774,6166,3583,3222.0,2125,11892,6192,3601,3403,0,-0.145499518341386,273000.0,a89d6642c31c
230000.0,1,1,1,42,1,2,2,2,2,2,9462.0,9701,10277,13148,12834,13861,1000.0,1000,3000,0,1200,0,0,0.5113580964573723,241500.0,4e49800fbc3c
70000.0,2,1,2,24,0,0,0,0,0,0,69572.0,71233,66844,50410,44958,46655,2828.0,2337,1702,1800,2600,2000,0,-0.886404238241606,73500.0,995e6d18fd6d
160000.0,2,1,1,32,-1,-1,-1,-1,0,0,7429.0,7165,1849,4715,799,0,8000.0,2000,4755,0,0,0,0,1.5184616637450727,168000.0,d8d851022fbb
50000.0,2,2,1,42,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.5145630661935914,52500.0,4e7a0668e1de
170000.0,1,2,1,37,-1,-1,-1,-1,-2,-1,490.0,-10,4910,0,0,1000,0.0,4920,0,0,1000,1030,0,1.1141186047703364,178500.0,8032b67b62f5
210000.0,2,3,1,39,0,0,0,0,0,0,106028.0,107312,65968,67307,46511,47583,6000.0,5000,2697,2000,2012,1172,0,-1.0726049306789396,220500.0,1e37a1cedc03
230000.0,1,1,2,28,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.3930153731056545,241500.0,baffc1e34bdd
80000.0,2,2,1,39,0,0,-1,-1,-1,-1,44002.0,43156,22478,5011,4674,0,2300.0,22478,5011,4674,0,0,0,-0.626047552312359,84000.0,b906e4061c4a
90000.0,2,2,1,54,-1,-1,-1,-1,-1,-1,692.0,392,332,14579,2091,506,394.0,332,14579,2091,506,417,0,0.6127738249712841,94500.0,aae9ee5b6b7b
250000.0,2,1,1,42,-1,-1,2,0,-1,2,744.0,2244,1372,686,1522,686,2186.0,0,0,1522,0,4389,0,-1.7946530975680437,262500.0,e2b79c6b00bc
270000.0,1,2,2,30,1,2,2,2,2,0,16616.0,16911,14692,13907,10660,10683,2500.0,0,1000,0,2000,1000,0,-0.5736582990432741,283500.0,7fd052bd76eb
20000.0,1,3,2,23,0,0,0,0,0,0,10103.0,11139,12106,12349,11420,11641,1205.0,1172,415,404,400,400,0,0.2165214184971068,21000.0,c812fa553afe
80000.0,2,5,2,34,1,2,-1,-1,-1,0,2898.0,1457,1261,1261,2522,1261,0.0,1261,1261,2522,0,780,0,-0.3978542498058832,84000.0,61e04b121a1e
20000.0,1,1,2,22,2,2,0,0,0,0,15077.0,15534,16540,17267,17475,17838,1000.0,1273,1000,631,650,803,0,-0.3227626116632305,21000.0,af027c99e4a2
150000.0,2,2,1,60,0,0,0,2,0,0,83853.0,87227,96253,93562,96510,63417,5000.0,11700,0,5000,2500,5000,0,0.4852230426999577,157500.0,b72653265c6b
130000.0,2,2,1,46,0,0,0,0,0,0,46096.0,37939,39138,40023,40536,41697,2167.0,2000,2000,1469,2000,2000,0,0.8760553984685224,136500.0,6a2dbdf30a13
320000.0,2,1,2,27,-1,0,-1,-1,-1,-1,18506.0,12237,913,5356,58545,7357,1062.0,1116,5384,58837,7393,5926,0,-0.2851006559975349,336000.0,1aaf97e300d5
260000.0,2,2,1,33,0,0,0,0,0,0,135489.0,138509,138076,110044,111906,104073,5007.0,5003,5004,4052,4010,3835,0,0.342225810764152,273000.0,6cf713e83ca4
140000.0,2,1,2,35,2,2,2,2,2,2,56528.0,57973,58679,59379,60636,61656,2800.0,2100,2100,2200,2000,2400,0,0.6125163856940959,147000.0,bcb1ac2aaaf1
180000.0,1,1,2,30,0,0,0,0,0,0,139804.0,136528,57096,52694,50276,52945,7000.0,6000,3500,3500,3500,3900,0,-1.2060114289188004,189000.0,8a376a996f6d
250000.0,1,1,1,70,0,0,0,0,0,0,177484.0,177946,159849,145461,141487,147705,6243.0,5446,4721,4385,7805,200,0,-0.1057783914112257,262500.0,9c93522c01b6
50000.0,1,3,2,28,0,0,0,0,0,0,48963.0,50381,50287,20406,20206,19690,2500.0,1293,839,870,940,865,0,-1.6835818942593967,52500.0,74e709109498
120000.0,2,1,1,38,1,-2,-1,0,0,-2,0.0,0,4050,4050,0,0,0.0,4051,0,0,7,7,0,1.40113020041866,126000.0,0f70422e0f7c
160000.0,2,2,1,49,1,2,2,2,2,2,58943.0,60210,60755,59180,62835,61670,2800.0,2120,0,4611,0,2213,0,0.9409846622175868,168000.0,62fb418140a7
60000.0,2,2,2,22,0,0,-1,-1,0,0,11718.0,4878,18347,15707,18976,6355,1000.0,37325,20800,3500,1232,113,0,-0.5175005617201397,63000.0,17dc3303cd10
130000.0,1,2,2,30,0,0,0,0,0,0,116437.0,112881,96191,88934,90633,91459,,3533,3301,3607,5516,7020,0,0.2829142392174749,136500.0,f5095cd644fb
50000.0,2,2,1,43,0,0,0,0,0,0,35268.0,34807,31071,30258,29579,28396,1600.0,1400,1500,1200,1500,1200,0,-2.655326098675111,52500.0,5bb7843e0a93
80000.0,2,2,1,44,0,0,0,0,0,0,76992.0,73036,17576,5616,25439,25833,2000.0,1000,4554,21000,1000,1000,0,1.6744817547870672,84000.0,ef13ebc3a57a
20000.0,2,3,2,38,0,0,2,2,3,2,12241.0,16020,16457,20906,20289,20407,4000.0,1000,4750,0,600,0,0,-0.6892726045347852,21000.0,20756d2b18a4
360000.0,1,2,2,41,0,-1,-1,-1,-1,-2,10000.0,10000,141,7054,-2946,-2946,10000.0,141,7054,1941,0,0,0,0.6360306187197612,378000.0,016562d2d357
90000.0,2,1,2,27,-2,-2,-1,0,0,0,-1886.0,-2086,34347,35042,46098,46658,0.0,36633,1328,11696,1350,1337,0,-1.142677492707328,94500.0,b8dc2c143be8
160000.0,2,2,1,33,2,2,2,0,0,0,77290.0,72681,66526,66893,66637,67877,4500.0,2500,3000,3000,4000,2305,0,1.5946759255076284,168000.0,589f5ed0ac1c
50000.0,1,1,2,35,1,2,2,2,0,0,49845.0,51215,47074,18853,19405,19237,2505.0,2300,0,1000,800,1000,0,0.1047861271837987,52500.0,35a99a53ff1b
220000.0,2,1,2,26,0,0,0,0,0,0,,168607,152765,152953,156065,145846,6102.0,7000,6500,5573,7000,8000,0,-2.2569909343119803,231000.0,70e8d52a9b46
120000.0,2,1,2,28,-1,-1,-1,0,-1,-1,3945.0,5795,10863,1601,1126,4802,5894.0,10863,0,1126,4802,9751,0,0.3651493734513005,126000.0,d8adfb796bd2
210000.0,2,1,2,29,1,2,0,0,0,0,73903.0,72153,73634,75095,76886,78604,0.0,2674,2687,3000,3000,3000,0,0.0398049929551097,220500.0,06ceef971553
100000.0,2,2,1,-5,2,2,0,0,0,2,17606.0,17040,19139,19325,20855,20372,0.0,2700,800,2000,0,1000,0,-1.0192221061866344,105000.0,8f96a045c9a9
,2,1,2,25,-1,0,0,0,0,-1,58363.0,106270,159464,155685,137838,6556,56270.0,59503,3330,40,6556,16390,0,0.6402441933210645,,bf7f42e13479
50000.0,1,2,2,41,0,0,0,0,0,0,47691.0,48738,48565,48301,50851,51153,3304.0,2300,2000,3500,3000,4000,0,-0.3019708411533583,52500.0,ddc10a5906f8
50000.0,1,2,2,31,1,2,0,0,2,0,16617.0,16061,17082,18969,18524,18947,,1294,2181,0,731,586,0,0.7615979297849247,52500.0,3c1d9213f876
90000.0,2,1,2,26,0,0,0,0,0,0,56754.0,58835,59461,60974,62339,63648,3000.0,2200,2500,2500,2500,2600,0,-0.6415696743078909,94500.0,daab3aa68185
250000.0,1,2,2,27,0,0,0,0,0,0,34799.0,25831,24448,20492,18812,17663,2027.0,2000,1007,1031,2000,10000,0,-0.3061473859424514,262500.0,907bdcbc11fe
